ponto,veic,situacao,tipo
1750,"CHEV PRISMA","Irregular","1"
1751,"VW/VIRTUS","Regular","1"
1752,"JEEP/RENEGADE","Regular","1"
1753,"FIAT SIENA","Irregular","1"
1754,"CHEV / SPIN","Irregular","1"
1755,"CHEV/SPIN","Regular","1"
1756,"CHEV SPIN 18L","Regular","1"
1757,"CHEV/ONIX","Regular","1"
1758,"CHEV/CELTA","Irregular","1"
1759,"VW/VIRTUS","Regular","1"
1760,"FIAT/MOBI LIKE","Regular","1"
1761,"VW/VIRTUS","Regular","1"
1762,"COROLLA/CROSS","Regular","1"
1763,"CHEV ONIX PLUS","Regular","1"
1764,"FIAT/ DOBLO","Irregular","1"
1765,"CHEV/SPIN","Regular","1"
1766,"CH/SPIN 1.8L MT","Irregular","1"
1767,"CHEV/SPIN 1.8","Regular","1"
1768,"JEEP COMPASSS","Regular","1"
1769,"CHEV/TRAKER","Regular","1"
1770,"FIAT/SIENA 1.4","Irregular","1"
1771,"TOYOTA/YARIS","Regular","1"
1772,"FIAT/DOBLO","Regular","1"
1773,"COROLLA XEI","Regular","1"
1774,"TOYOTA / YARIS","Regular","1"
1775,"CHEV/TRACKER","Regular","1"
1776,"CHEV/ISPIN","Regular","1"
1777,"HONDA HR-V","Irregular","1"
1778,"FIAT/SIENA 1.6","Regular","1"
1779,"CHEV PRISMA","Regular","1"
1780,"CHEV / CLASSIC","Regular","1"
1781,"FIAT/SIENA","Regular","1"
1782,"CHEV/PRISMA","Regular","1"
1783,"FIAT/CRONOS","Regular","1"
1784,"COROLLA /CROSS","Regular","1"
1785,"CHEV/ONIX","Regular","1"
1786,"FIAT/CRONOS","Irregular","1"
1787,"TOYOTA/CROSS XR","Regular","1"
1788,"FIAT/PALIO","Irregular","1"
1789,"RENAULT/DUSTER","Regular","1"
1790,"VW/VIRTUS","Regular","1"
1791,"CHEV / ONIX","Regular","1"
1792,"CHEV/ONIX","Regular","1"
1793,"FIAT/PULSE","Regular","1"
1794,"","Irregular","1"
1795,"VW/ T CROSS","Regular","1"
1796,"VW/VIRTUS","Irregular","1"
1797,"FIAT/SIENA","Regular","1"
1798,"SIENA 1,4","Irregular","1"
1799,"ONIX PLUS","Irregular","1"
1800,"NISSAN/VERSA","Regular","1"
1801,"TOYTA / ETIOS","Regular","1"
1802,"CHEV/ONIX PLUS","Regular","1"
1803,"CHEV/SPIN 1.8","Regular","1"
1804,"CHEV/TRACKER","Regular","1"
1805,"CHEV/SPIN","Regular","1"
1806,"VW/VOYAGE","Regular","1"
1807,"HONDA/HR-V EX","Regular","1"
1808,"GM/PRISMA","Regular","1"
1809,"CHEV/ ONIX","Regular","1"
1810,"CHEV/CLASSIC","Regular","1"
1811,"VOYAGE 1.6 CITY","Regular","1"
1812,"FIAT/PULSE","Regular","1"
1813,"FIAT/PUNTO","Regular","1"
1814,"CHEV/ONIX","Regular","1"
1815,"FIAT/DOBLO","Irregular","1"
1816,"CHEV/SPIN 1.8","Regular","1"
1817,"VOYAGE","Regular","1"
1818,"CHEV/PRISMA","Regular","1"
1819,"VW/FOX CONNECT","Regular","1"
1820,"FIAT/SIENA","Regular","1"
1821,"VW/NOVO GOL","Regular","1"
1822,"CLASSIC","Regular","1"
1823,"CHEV/SPIN","Regular","1"
1824,"FORD/KA","Regular","1"
1825,"SIENA EL 1.4","Regular","1"
1826,"CHEV/CLASSIC","Regular","1"
1827,"TOYOTA/YARIS","Regular","1"
1828,"VW/VOYAGE","Irregular","1"
1829,"VW/VOYAGE","Regular","1"
1830,"TOYOTA/COROLLA","Regular","1"
1831,"CHEV PRISMA","Regular","1"
1832,"","Irregular","1"
1833,"FORD KA","Regular","1"
1834,"FORD/FIESTA","Regular","1"
1835,"VW/NOVO VOYAGE","Regular","1"
1836,"FIAT/PULSEN MT","Regular","1"
1837,"FIAT/SIENA","Regular","1"
1838,"TOYOTA/CCROSS","Regular","1"
1839,"VW/VIRTUS","Regular","1"
1840,"CHEV SPIN 1.8","Regular","1"
1841,"PEUGEOT/208STYL","Regular","1"
1842,"RENAULT/KWID","Regular","1"
1843,"GM/COBLAT","Regular","1"
1844,"CHEV/ONIX PLUS","Irregular","1"
1845,"CORSA SEDAN","Regular","1"
1846,"CHEV/COBALT","Regular","1"
1847,"PEUGEOT/ 2008AC","Regular","1"
1848,"FIAT/SIENA","Regular","1"
1849,"SPIN 1.8 MT LTZ","Regular","1"
1850,"GM/SPIN","Regular","1"
1851,"CHEV/ONIX PLUS","Regular","1"
1852,"CHEV/ONIX PLUS","Regular","1"
1853,"NISSAN/KICKS","Regular","1"
1854,"VW / VIRTUS","Regular","1"
1855,"VOYAGE","Regular","1"
1856,"FIAT SIENA","Irregular","1"
1857,"CHEV ONIX PLUS","Regular","1"
1858,"CHEV SPIN","Regular","1"
1859,"VW/VOYAGE","Irregular","1"
1860,"CAOACHERY","Regular","1"
1861,"CHEV/PRISMA","Regular","1"
1862,"TOYOTA/COROLLA","Regular","1"
1863,"FORD KA","Regular","1"
1864,"TOYOTA/CCROSS","Regular","1"
1865,"VW/VIRTUS SENSE","Regular","1"
1866,"FIAT/PULSE","Regular","1"
1867,"CHEV/SPIN","Regular","1"
1868,"CHEV/SPIN","Regular","1"
1869,"HYUNDAI/HB20S","Regular","1"
1870,"VW/POLO HL","Regular","1"
1871,"CHEV/ONIX","Regular","1"
1872,"FIAT/DOBLO","Regular","1"
1873,"FIAT/SIENA 1.4","Regular","1"
1874,"VW/VOYAGE TL","Irregular","1"
1875,"TOYOTA/CCROSS","Regular","1"
1876,"YARIS/TOYOTA","Regular","1"
1877,"VW/VOYAGE","Irregular","1"
1878,"VWPARATI 1.6","Irregular","1"
1879,"CHEV / PRISMA","Regular","1"
1880,"VW/VIRTUS","Regular","1"
1881,"VW/VOYAGE","Regular","1"
1882,"CHEV PRISMA","Regular","1"
1883,"CHEV CLASSIC","Irregular","1"
1884,"CHEV CLASSIC","Irregular","1"
1885,"FIAT/CRONOS","Regular","1"
1886,"VW/ POLO","Regular","1"
1887,"GM PRISMA","Regular","1"
1888,"FIAT/SIENA","Regular","1"
1889,"VW/NOVO GOL","Regular","1"
1890,"GM/CORSA","Irregular","1"
1891,"FORD/KA SE","Regular","1"
1892,"TOYOTA COROLLA","Regular","1"
1893,"VW VIRTUS SENSE","Regular","1"
1894,"FIAT/SIENA 1.4","Regular","1"
1895,"VW/VIRTUS","Regular","1"
1896,"CHEV PRISMA","Regular","1"
1897,"FIAT/CRONOS","Regular","1"
1898,"HYUNDAY/CRETA","Regular","1"
1899,"FIAT/DOBLO","Regular","1"
1900,"VIRTUS VW","Regular","1"
1901,"CHEV/SPIN","Regular","1"
1902,"HYUNDAY / HB20","Regular","1"
1903,"CHEV/ONIX PLUS","Regular","1"
1904,"TOYOTA/COROLLA","Regular","1"
1905,"","Regular","1"
1906,"FIAT/MOBI LIKE","Regular","1"
1907,"RENAULT/SANDERO","Irregular","1"
1908,"RENAULT/KWID","Regular","1"
1909,"FIAT/FASTBACK","Regular","1"
1910,"FORD/KA","Regular","1"
1911,"FIAT SIENA","Irregular","1"
1912,"TOYOTA/ COROSS","Regular","1"
1913,"CHEV/CLASSIC LS","Regular","1"
1914,"FIAT/SIENA 1.4","Irregular","1"
1915,"CHEV/ONIX","Regular","1"
1916,"RENAULT/KWID","Regular","1"
1917,"CHEV/ONIX","Regular","1"
1918,"FIAT/SIENA 1.4","Regular","1"
1919,"CHEV/SPIN","Regular","1"
1920,"TOYOTA COROLLA","Irregular","1"
1921,"HYUNDAI/HB20","Regular","1"
1922,"CHEV/SPIN","Regular","1"
1923,"HONDA","Regular","1"
1924,"GM/SPIN","Regular","1"
1925,"CHEV/AGILE","Regular","1"
1926,"CHEV/PRISMA","Regular","1"
1927,"TOYOTA/YARIS SA","Regular","1"
1928,"TOYOTA/YARIS","Regular","1"
1929,"VW/VOYAGE","Regular","1"
1930,"FIAT/ SIENA","Regular","1"
1931,"FORD/FIESTA","Irregular","1"
1932,"VW VOYAGE","Irregular","1"
1933,"VW/VIRTUS","Regular","1"
1934,"FORD/KA","Regular","1"
1935,"VW/ VIRTUS","Regular","1"
1936,"TOYOTA COROLLA","Regular","1"
1937,"CITROEN/BASALT","Regular","1"
1938,"CHEV/ COBALT","Regular","1"
1939,"CHEV/ONIX","Regular","1"
1940,"FIAT/SIENA 1.0","Regular","1"
1941,"CHEV/ONIX","Regular","1"
1942,"GM/ONIX PLUS","Regular","1"
1943,"VW/VIRTUS","Regular","1"
1944,"FORD/KA 1.5 SD","Regular","1"
1945,"NOVO FOX","Irregular","1"
1946,"CHEV/PRISMA","Regular","1"
1947,"RENAULT/DUSTER","Regular","1"
1948,"CHEV/PRISMA","Regular","1"
1949,"TOYOTA/COROLLA","Regular","1"
1950,"CHEV/CLASSIC","Regular","1"
1951,"NISSAN/KICKS","Regular","1"
1952,"HANDA/ CITY","Regular","1"
1953,"CHEV/PRISMA","Regular","1"
1954,"TOYOTA/ COROLLA","Regular","1"
1955,"COROLLA CROSS","Regular","1"
1956,"CHEV/SPIN 1.8","Regular","1"
1957,"TOYOTA/YARIS","Regular","1"
1958,"CHEV/SPIN","Regular","1"
1959,"CHEV/CLASSIC","Irregular","1"
1960,"FIAT/PALIO FIRE","Irregular","1"
1961,"CHEV/SPIN","Regular","1"
1962,"VW/VOYAGE","Regular","1"
1963,"RENAULT/LOGAN","Regular","1"
1964,"FIAT/ SIENA ESS","Regular","1"
1965,"CRONOS/DRIVE","Regular","1"
1966,"RENAULT/SANDERO","Regular","1"
1967,"RENAULT/KWIND Z","Regular","1"
1968,"CHEV/TRACKER","Regular","1"
1969,"TOYOTA/ COROLLA","Regular","1"
1970,"FIAT/ARGO","Irregular","1"
1971,"CHEV/ CLASSIC","Irregular","1"
1972,"VW/VOYAGE","Regular","1"
1973,"VW/POLO","Regular","1"
1974,"CITROEN/C3 FEEL","Regular","1"
1975,"HYUDAI/HB20","Regular","1"
1976,"CHEV/SPIN","Regular","1"
1977,"","Regular","1"
1978,"FIAT/SIENA","Irregular","1"
1979,"FIAT/DOBLO","Regular","1"
1980,"CHEV/ SPIN","Regular","1"
1981,"GM/CLASSIC","Regular","1"
1982,"COROLLA CROSS","Regular","1"
1983,"CHEV/PRISMA","Irregular","1"
1984,"FIAT/G.SIENA","Regular","1"
1985,"CHEV PRISMA","Irregular","1"
1986,"FIAT/CRONOS","Regular","1"
1987,"CHEV/TRACKER","Regular","1"
1988,"CLASSIC","Regular","1"
1989,"VW/ VIRTUS","Regular","1"
1990,"VW/VOYAGE 1.6","Irregular","1"
1991,"VW/FOX","Regular","1"
1992,"TOYOTA/COROLLA","Regular","1"
1993,"ONIX PLUS","Regular","1"
1994,"CHEV / CLASSIC","Regular","1"
1995,"TOYOTA/CCROSS","Regular","1"
1996,"VW/POLO","Irregular","1"
1997,"VW/VRTUS AB","Regular","1"
1998,"CHEV/TRACKER","Regular","1"
1999,"FORD/KA","Regular","1"
2000,"CHEV/MONTANA","Regular","1"
2001,"CHEV/CLASSIC","Irregular","1"
2002,"CITROEN/BASALT","Regular","1"
2003,"TOYOTA /COROLLA","Regular","1"
2004,"FIAT/DOBLO","Regular","1"
2005,"FIAT/MOBI","Regular","1"
2006,"TOYOTA/ CCROSS","Regular","1"
2007,"VW/NIVUS CL","Regular","1"
2008,"FORD/KA","Irregular","1"
2009,"CITROEN/BASALT","Regular","1"
2010,"CHEV/ ONIX PLUS","Regular","1"
2011,"CHEV/TRACKER","Regular","1"
2012,"RENAUT/KWID","Regular","1"
2013,"CHEV/SPIN","Regular","1"
2014,"CHEV/ONIX","Regular","1"
2015,"GM/CLASSIC","Irregular","1"
2016,"VW/VIRTUS AB","Regular","1"
2017,"FIAT/UNO","Irregular","1"
2018,"COROLLA/CROSS","Regular","1"
2019,"CHEV/PRISMA 1.4","Regular","1"
2020,"FIAT CRONOS","Regular","1"
2021,"FIAT SIENA","Regular","1"
2022,"COROLLA ALTIS","Regular","1"
2023,"CHEV/ SPIN","Regular","1"
2024,"FIAT/ DOBLO","Regular","1"
2025,"CHEV/MONTANA","Regular","1"
2026,"VW/POLO","Irregular","1"
2027,"RENAULT/DUSTER","Regular","1"
2028,"COROLLA/CROSS20","Regular","1"
2029,"FIAT/PALIO","Regular","1"
2030,"CHEV/SPIN","Regular","1"
2031,"FIAT SIENA ESSE","Regular","1"
2032,"RENAULT","Regular","1"
2033,"CHEV/SPIN","Irregular","1"
2034,"CHEV/CLASSIC","Regular","1"
2035,"GM/CORSA","Irregular","1"
2036,"FIAT/CRONOS","Regular","1"
2037,"TOYOTA/ COROLLA","Regular","1"
2038,"JEEP/COMPASS","Irregular","1"
2039,"FIAT/SIENA","Regular","1"
2040,"CHEVCLASSIC","Regular","1"
2041,"FIAT/CRONOS","Irregular","1"
2042,"FIAT/CRONOS","Regular","1"
2043,"VW / VOYAGE","Regular","1"
2044,"CHEV/SPIN 1.8","Regular","1"
2045,"TOYOTA/CROSS","Regular","1"
2046,"CHEV/ONIX","Regular","1"
2047,"VW VOYAGE","Regular","1"
2048,"CHEV/SPIN 1.8","Regular","1"
2049,"CHEV/ONIX","Regular","1"
2050,"I/FIAT CRONOS","Regular","1"
2051,"TOYOTA/COROLLA","Regular","1"
2052,"CAOACHERY/TIGGO","Regular","1"
2053,"NISSAN/VERSA","Regular","1"
2054,"CRONOS/DRIVE","Regular","1"
2055,"CHEV/ONIX","Regular","1"
2056,"CHEV/COBALT","Regular","1"
2057,"FIAT/DOBLO","Regular","1"
2058,"CHEV COBALT","Regular","1"
2059,"CITROEN/C3","Regular","1"
2060,"VW/VOYAGE","Regular","1"
2061,"CHEV/TRACKER","Regular","1"
2062,"FIAT/ SIENA","Irregular","1"
2063,"TOYOTA/ETIOS","Regular","1"
2064,"VW/SPACEFOX","Regular","1"
2065,"VW/VIRTUS SENSE","Regular","1"
2066,"CHEV/ SPIN","Irregular","1"
2067,"VW/POLO","Regular","1"
2068,"GM/CORSA SEDAN","Irregular","1"
2069,"CHEV PRISMA","Regular","1"
2070,"CHEV/CLASSIC","Regular","1"
2071,"","Regular","1"
2072,"CLASSIC LS 1.0","Regular","1"
2073,"CHEV/ SPIN","Regular","1"
2074,"VW/ VOYAGE","Regular","1"
2075,"CHEV/TRACKER","Irregular","1"
2076,"FIAT/CRONOS","Regular","1"
2077,"FIAT CRONOS","Regular","1"
2078,"PRISMA 1.4 LT","Irregular","1"
2079,"NISSAN VERSA","Regular","1"
2080,"FORD/KA","Regular","1"
1,"CITROEN JUMPER","Regular","2"
2,"","Irregular","2"
3,"CHEV/SPIN 1.8","Regular","2"
4,"CHEV/ SPIN","Regular","2"
5,"JUMPER","Regular","2"
6,"MICRO/ ONIBUS","Regular","2"
7,"FIAT/ DOBLO","Regular","2"
8,"FIAT/DUCATO","Regular","2"
9,"CHEV SPIN","Regular","2"
10,"FIAT/DOBLO","Irregular","2"
11,"","Irregular","2"
12,"","Irregular","2"
13,"CHEV/ SPIN","Regular","2"
14,"FIAT/DUCATO MU","Irregular","2"
15,"CITROEN/JUMPER","Irregular","2"
16,"TOPIC","Regular","2"
17,"CITROEN/JUMPER","Irregular","2"
18,"FIAT/DOBLO","Irregular","2"
19,"CITROEN/JUPER","Regular","2"
20,"CHEV/SPIN","Regular","2"
21,"CHEV/ SPIN","Regular","2"
22,"JUMPER","Regular","2"
23,"FIAT/DUCATO","Regular","2"
24,"JUMPER","Regular","2"
25,"CINTROEN/ JUMPE","Regular","2"
26,"SPIN","Regular","2"
27,"MASTER","Regular","2"
28,"FIAT/DOBL ESSE","Regular","2"
29,"FIAT/DOBLO ESSE","Regular","2"
30,"CITRONEN/JUMP","Regular","2"
31,"VOLARE","Irregular","2"
32,"FIAT/DOBLO 1.4","Irregular","2"
33,"CHEV/SPIN","Regular","2"
34,"CITROEN","Regular","2"
35,"CITROEN/JUMP","Irregular","2"
36,"FIAT/DOBLO","Regular","2"
37,"FIAT/DOBLO","Regular","2"
38,"FIAT/DOBLO","Regular","2"
39,"CITROEN JUMPER","Irregular","2"
40,"CHEV/SPIN 1.8","Regular","2"
41,"CITROEN JUMPER","Irregular","2"
42,"CHEV/SPIN 1.8","Regular","2"
43,"FIAT/DOBLO","Regular","2"
44,"FIAT/DUTATO","Regular","2"
45,"CHEV/SPIN","Regular","2"
46,"FIAT DOBLO","Regular","2"
47,"PEUGEOT/BOXER","Irregular","2"
48,"GM/SPIN","Irregular","2"
49,"CHEV/SPIN","Regular","2"
50,"MASTER/MINIBUS","Regular","2"
51,"CHEV/SPIN 1.8","Regular","2"
52,"BOXER","Regular","2"
53,"CHEV/SPIN 1.8","Regular","2"
54,"","Irregular","2"
55,"FIAT/DOBLO","Regular","2"
56,"FIAT/DOBLO","Regular","2"
57,"CITROEN/JUMPER","Regular","2"
58,"CINTROEN/JUMPER","Regular","2"
59,"MASTER MINIBUS","Irregular","2"
60,"VHEV/SPIN","Regular","2"
61,"CHEV/SPIN","Irregular","2"
62,"KOMBI","Irregular","2"
63,"","Regular","2"
64,"CITROEN / JUMPE","Regular","2"
65,"CHEV/SPIN","Regular","2"
66,"CHEV/SPIN 1.8","Regular","2"
67,"CHEV/SPIN","Regular","2"
68,"CHEV/SPIN","Regular","2"
69,"CHEV/SPIN","Regular","2"
70,"FIAT/DOBLO","Irregular","2"
71,"CHV/SPIN","Irregular","2"
72,"FIAT/DOBLO","Regular","2"
73,"CHEV/SPIN","Irregular","2"
74,"FIAT/BOBLO 1.4","Regular","2"
75,"BOXER MINIBUS","Regular","2"
76,"CHEV/SPIN","Irregular","2"
77,"FIAT DOBLO ESSE","Regular","2"
78,"CHEDV/SPIN","Regular","2"
79,"FIAT/DUCATO","Regular","2"
80,"FIAT/DOBLO","Regular","2"
81,"PEUGEOT/BOXER","Regular","2"
82,"FIAT/DOBLO","Irregular","2"
83,"PEUGEOT/BOXER","Regular","2"
84,"CHEV/SPIN","Regular","2"
85,"RENAULT/MASTER","Regular","2"
86,"CHEV/SPIN","Regular","2"
87,"CIRTROEN/JUMPER","Regular","2"
88,"CHEV SPIN","Regular","2"
89,"JUMPER","Regular","2"
90,"FIAT DOBLO ADV","Irregular","2"
91,"KOMBI","Irregular","2"
92,"PAS MICROONIB","Regular","2"
93,"FIAT DOBLO","Regular","2"
94,"CHEV/SPIN","Regular","2"
95,"","Irregular","2"
96,"FIAT DOBLO","Regular","2"
97,"PEUGEOT/BOXER","Regular","2"
98,"CITROEN/JUMPERT","Regular","2"
99,"VW/COMBI","Regular","2"
100,"CITROEN/JUMPER","Regular","2"
101,"CHEV/ SPIN","Regular","2"
102,"PEUGEO BOXER","Regular","2"
103,"FIAT DOBLO","Regular","2"
104,"CITROEN/JUMPER","Regular","2"
105,"NISSAN LIVINA","Irregular","2"
106,"DOBLO","Irregular","2"
107,"CHEV/SPIN","Regular","2"
108,"I/FORD TRANSIT","Regular","2"
109,"CHEV/SPIN","Regular","2"
110,"RENAULT MASTER","Irregular","2"
111,"FIAT/DOBLO","Regular","2"
112,"","Irregular","2"
113,"SPIN","Regular","2"
114,"RENAULT/MASTER","Regular","2"
115,"DOBLO ELX","Regular","2"
116,"FIAT/DOBLO","Regular","2"
117,"FIAT/DUCAT","Regular","2"
118,"FIAT/DUCATO","Irregular","2"
119,"NISSAN/G.LIVINA","Regular","2"
120,"NISSAN /GRAND L","Irregular","2"
121,"CHEV/SPIN 1.8","Regular","2"
122,"FIAT/DOBLO","Irregular","2"
123,"FIAT DOBLO","Regular","2"
124,"CHEV/SPIN","Regular","2"
125,"FIAT DOBLO","Irregular","2"
126,"FIAT/DOBLO 1.8","Regular","2"
127,"CITROEN JUMPER","Regular","2"
128,"FIAT/DUCATO","Irregular","2"
129,"CITROEN/ JUMPER","Regular","2"
130,"FIAT DOBLO","Regular","2"
131,"JUMPER","Regular","2"
132,"CHEV/SPIN","Regular","2"
133,"I PEUGEOT EXPER","Regular","2"
134,"CHEV/SPIN","Irregular","2"
135,"CHEV / SPIN","Regular","2"
136,"CHEV/SPIN","Regular","2"
137,"CHEV/SPIN","Regular","2"
138,"FIAT/DOBLO","Regular","2"
139,"CITROEN/JUMPER","Regular","2"
140,"FIAT/DOBLO","Regular","2"
141,"CITROEN/JUMPER","Regular","2"
142,"FIAT/DOBLO","Regular","2"
143,"CHEV/SPIN","Regular","2"
144,"CITROEN/JUMPER","Irregular","2"
145,"CHEV/SPIN","Regular","2"
146,"GM/SPIN","Regular","2"
147,"CHEV SPIN","Regular","2"
148,"CHEV/SPIN","Regular","2"
149,"HAFEI MINIVAN","Irregular","2"
150,"","Irregular","2"
151,"CITROEN/ JUMPE2","Regular","2"
152,"CHEV SPIN 18L","Regular","2"
153,"","Irregular","2"
154,"CITROEN/JUMPER","Regular","2"
155,"FIAT/DOBLO","Regular","2"
156,"BOXER MINIBUS","Regular","2"
157,"CHEV/SPIN","Regular","2"
158,"SPIN 1.8 LTZ","Irregular","2"
159,"JUMPER","Regular","2"
160,"CHEV/SPIN","Regular","2"
161,"CITROEN/JUMPER","Irregular","2"
162,"CHEV SPIN","Regular","2"
163,"FIAT/DOBLO","Regular","2"
164,"SPIN","Regular","2"
165,"I/JINNBEI SHINE","Regular","2"
166,"JUMPER","Regular","2"
167,"FIAT DOBLO","Irregular","2"
168,"FIAT/DOBLO","Regular","2"
169,"FIAT/DOBLO","Regular","2"
170,"RENAULT/MASTER","Regular","2"
171,"FIAT/DOBLO","Irregular","2"
172,"DOBLO ESSENCE","Regular","2"
173,"FIAT DOBLO","Regular","2"
174,"","Regular","2"
175,"CHEV/SPIN","Regular","2"
176,"PASS/MICROONIB","Regular","2"
177,"FIAT/DUCATO","Irregular","2"
178,"CITROEN /JUMPER","Regular","2"
179,"FIAT DOBLO","Regular","2"
180,"FIAT DOBLO","Regular","2"
181,"CHEV/SPIN","Irregular","2"
182,"CITROEN JUMPER","Irregular","2"
183,"DOBL 1.4","Regular","2"
184,"","Irregular","2"
185,"FIAT DOBLO","Regular","2"
186,"FIAT/DOBLO","Regular","2"
187,"FIAT/DOBLO","Irregular","2"
188,"PEUGEIT/MICROON","Regular","2"
189,"CITROEN/JUMPER","Regular","2"
190,"CHEV SPIN","Regular","2"
191,"CITROEN/JUMPER","Regular","2"
192,"FIAT/DOBLO","Regular","2"
193,"CINTROEN/JUMPER","Irregular","2"
194,"CHEV/SPIG","Irregular","2"
195,"CHEV/SPIN","Irregular","2"
196,"","Irregular","2"
197,"DOBLO","Irregular","2"
198,"FIA/DOBLO","Regular","2"
199,"CITROEN/JUMPER","Regular","2"
200,"KOMBI","Irregular","2"
201,"CHEV / SPIN","Regular","2"
202,"CITRON/JUMPER","Regular","2"
203,"VW/KOMBI","Regular","2"
204,"FIAT/DOBLO","Regular","2"
205,"MICROONIBUS","Regular","2"
206,"FIAT/DUCATO","Regular","2"
207,"SPIN","Irregular","2"
208,"CHEV SPIN","Irregular","2"
209,"FIAT/DOBLO","Regular","2"
210,"","Irregular","2"
211,"VW/KOMBI","Irregular","2"
212,"CHEV/SPIN","Irregular","2"
213,"PEUGEOT BOXER","Regular","2"
214,"SPIN","Regular","2"
215,"MOCOPOLO/VOLARE","Regular","2"
216,"CHEV / SPIN","Irregular","2"
217,"FIAT/DOBLO 1.8","Irregular","2"
218,"JUMPER MINIBUS","Regular","2"
219,"","Irregular","2"
220,"CITROEN JUMP","Irregular","2"
221,"CHEV/SPIN","Irregular","2"
222,"CHEV/SPIN","Regular","2"
223,"FIAT DOBLO 1.8","Irregular","2"
224,"CHEV / SPIN","Irregular","2"
225,"FIAT/DOBLO","Irregular","2"
226,"FIAT DOBLO","Irregular","2"
227,"FIAT/DOBLO 1.4","Regular","2"
228,"FIAT DOBLO","Regular","2"
229,"FIAT/DOBLO","Regular","2"
230,"CHE SPIN","Irregular","2"
231,"CHEV/SPIN","Regular","2"
232,"CHEV/SPIN 1.8","Regular","2"
233,"CITROEN/JUMPER","Regular","2"
234,"CHEV/SPIN","Irregular","2"
235,"FORD/TRST MODIF","Irregular","2"
236,"FIAT/DOBLO","Regular","2"
237,"FIAT/DUCATO","Irregular","2"
238,"FIAT/DOBLO","Regular","2"
239,"FIAT/DOBLO","Irregular","2"
240,"CHEV/SPIN","Regular","2"
241,"DOBLO ATTRACTIV","Regular","2"
242,"RENAUT / MASTER","Regular","2"
243,"CITROEN/JUMPER","Regular","2"
244,"FIAT DOBLO","Regular","2"
245,"SPIN","Regular","2"
246,"FIAT/DOBLO","Regular","2"
247,"FIAT/DOBLO","Regular","2"
248,"FIAT DOBLO","Regular","2"
249,"CHEV/SPIN","Regular","2"
250,"CITROEN/JUMPER","Regular","2"
